,item,item_id
144563,2734,5463
144612,4319,10826
144660,4609,10951
144662,7072,12081
144691,30685,8176
144704,11314attr551,468
144730,29414attr2870,7143
144732,29428,7162
144921,13871,1919
144937,23851,3784
145084,25764,4452
145087,31269,8613
145094,7490,12273
145447,30568attr3157,8071
145688,29464attr469,7201
145693,31900,9099
145795,29437,7171
146035,28366,6174
146057,14051,1977
146127,28889,6635
146129,30356,7893
146131,7835,12416
146239,19537,3017
146248,7441,12243
146278,31707,8909
146348,2715,5338
146422,18551,2389
146516,10748,151
146523,6017attr14,11535
146735,5159,11162
146776,1625,2180
146892,27590,5642
146897,29157attr2661,6920
146903,30890attr3115,8332
146918,2215attr94,3563
147150,23874,3790
147183,28880,6628
147203,10742,148
147350,6766,11934
147455,22098,3559
147465,475,11032
147504,13924,1946
147516,29733,7477
147561,13384,1625
147562,13608,1752
147602,30947,8389
147748,20920,3490
147750,21620,3534
147756,30311,7857
147845,32118attr1925,9323
147872,28024attr2402,5894
147901,24735,4184
147920,24571,4125
147921,27597,5649
148048,32523,9706
148049,32577,9760
148148,2895,6687
148201,2450,4086
148205,30460,7974
148237,6364,11718
148295,4179,10752
148357,6003,11520
148379,19167,2797
148586,26796,5121
148608,32652,9835
148710,26191,4730
148907,7057,12067
148940,35189,10319
148948,20147,3306
148956,28250attr2410,6065
149128,29630,7376
149511,32109,9311
149718,26339,4833
149785,34897,10112
150468,31018,8441
150839,31125,8536
150849,4235,10788
150922,5622,11375
150925,31010,8433
150926,31011,8434
150942,7591,12322
151268,6641,11869
151290,2556,4290
151501,19797,3151
151567,11971,862
151583,11428,531
151627,28368,6176
151630,6566,11834
151981,4769,11039
151982,6696,11899
152037,19680,3112
152039,2353,3662
152104,29088attr1926,6829
152174,24440,4051
152176,27139,5327
152204,30324,7868
152242,29414attr2887,7149
152331,32053,9260
152347,32657,9838
152398,32093,9297
152403,6154attr1580,11618
152608,6957,12037
152819,5699,11409
152859,6815,11963
152906,27730,5729
152908,28907,6655
152917,30791,8253
152925,25406,4256
152964,32241,9446
152993,27310,5451
153179,27905,5843
153246,32347,9540
153312,30448,7966
153464,28220,6033
153535,1253,1204
153573,31383,8662
153648,4132,10731
153807,32114,9316
153971,28554,6337
154063,32763attr3231,9943
154086,26051,4648
154194,32511,9694
154314,28249attr2410,6059
154338,13764,1840
154492,8099,12549
154496,19123,2766
154500,32774,9952
154623,31716,8918
154775,27866,5809
154787,35003,10186
154925,10740,146
154926,10741,147
154928,12978,1393
154933,216,3531
154940,5555,11346
154944,9182,12868
155020,2894,6677
155072,30889attr3103,8327
155261,7168,12120
155282,6709,11907
155341,28249attr2413,6062
155344,28262attr2422,6084
155348,32832,9988
155505,12317,1066
155660,25819,4499
155841,417,10746
155921,28674,6443
155968,20283,3360
156025,26723,5071
156045,4862,11071
156117,12995,1399
156248,30169,7818
156318,176,2241
156369,7728,12360
156381,13794,1872
156399,30010,7710
156439,26091,4676
156462,30006,7706
156519,12933,1363
156547,13700,1796
156639,6893,12009
156849,28429,6216
156930,5366,11269
156936,5370,11270
156984,4181,10755
156989,13645,1776
157005,14007,1962
157384,30823,8275
157438,14140,2049
157453,28523,6313
157677,1216,981
157835,26780,5113
158247,8392,12729
158411,25912,4562
158415,675,11928
158585,26760,5095
158604,29943,7655
158612,2038,3400
158625,29803attr1969,7537
158638,19857,3190
158648,5127,11148
158696,29002,6740
158738,19818,3166
158791,27446,5552
158829,12149,972
158915,13824,1896
158944,31579attr2983,8800
159102,993,12957
159143,12200,1004
159153,28208,6024
159155,6437,11764
159180,878,12779
159205,7606,12326
159221,18634,2429
159319,30650,8145
159554,32163,9364
159560,32383,9575
159563,32445,9631
159564,32460,9645
159569,32525,9708
159571,32568,9751
159587,6403,11747
159616,12514,1196
159629,25362,4238
159696,2376,3738
159713,1202,901
159745,24202,3965
159765,29601,7344
159792,1169,691
159931,32711,9891
159983,1592,2167
159993,29007,6744
160040,19594,3068
160041,20142,3302
160141,32800attr3233,9980
160194,18562,2399
160268,795,12483
160315,29167attr1925,6941
160413,11918,823
160426,6536,11810
160427,6547,11818
160486,2902,6762
160582,18739,2492
160592,24752,4196
161024,11465,554
161262,29134,6886
161312,7538,12289
161318,1307,1448
161322,6505,11791
161403,17804,2252
161475,26243,4758
161540,26423,4895
161625,11362,491
161679,31683,8890
161751,614attr1999,11595
161884,28941,6679
162051,521attr84,11200
162183,14092,2004
162196,35071,10233
162281,3068,8170
162360,2503,4222
162375,18928,2626
162592,5044,11115
162596,11531,606
162660,13433,1651
162780,2506,4223
162809,23810,3774
162815,5280,11226
162965,28709,6486
163220,32757,9936
163267,11207,400
163297,12157,980
163315,27444,5551
163401,30441,7959
163495,12359,1093
163620,13936,1950
163702,5115,11143
163712,26593,5005
163815,28582,6364
163833,28840,6594
163950,26982,5241
164072,25974,4593
164228,7406,12227
164257,35204,10334
164307,12751,1260
164387,31910attr1577,9113
164466,4931,11087
164667,27400,5505
164668,27586,5637
164683,29224,6998
164686,29914,7626
164836,28820,6580
164887,13190,1512
165137,6426,11757
165193,6318,11701
165368,3997,10657
165370,971,12939
165403,25365,4239
165411,31358,8641
165520,26628,5019
165557,810,12550
165619,28585,6367
165857,23015,3653
165880,29020,6763
165934,4209,10777
165943,5566,11351
166068,27440,5547
166314,31104,8523
166503,28097,5947
166652,28235,6047
166801,28668,6438
167031,26934,5215
167040,27349,5470
167093,7416,12232
167104,32371,9563
167132,5955,11479
167208,29772,7509
167267,9167,12855
167279,25868attr2265,4532
167329,4758,11036
167386,10682,111
167624,12453,1156
167894,6154attr1297,11604
167943,29214,6989
168058,30053,7744
168119,8396,12732
168153,19554,3029
168276,31527,8752
168293,30589,8091
168364,19217,2827
168374,7431,12238
168626,20298,3363
168627,20308,3366
168628,20313,3369
168753,14130,2040
168790,31145attr3147,8555
168877,24559,4116
168878,24560,4117
168879,25357,4237
168896,18849,2585
168994,11811,742
169037,1336,1611
169194,28697attr2529,6469
169397,27863,5806
169557,7374,12215
169559,7796,12394
169646,27640,5675
169652,35070,10232
169664,1546,2148
169686,26907,5195
169719,11493,575
169763,32808,9986
170094,9140,12839
170110,18960attr131,2656
170116,5963attr135,11483
170170,1000attr36,2
170342,28481,6269
170410,23129,3656
170422,29208attr2757,6979
170424,29212attr2764,6988
170466,12948,1372
170583,30490,8002
170590,29066,6802
170679,31524,8749
170749,26089,4674
170829,2589,4539
170841,29100attr1922,6844
170880,32365,9556
170929,4696attr868,11005
170961,27825,5782
170964,28331,6140
170974,28877,6624
171038,35057,10222
171043,35085,10244
171049,35104,10258
171068,5567,11352
171148,4241attr135,10793
171310,12759,1266
171455,19825,3173
171593,26106,4688
171625,8239,12640
171649,12133,957
172501,35069,10231
172533,19514,3001
172534,19544,3023
172560,12833,1301
172678,31115,8531
172801,32143,9346
172802,32165,9366
172830,13527,1709
172938,33676,10024
173123,28608,6391
173160,25642attr2052,4345
173180,7272,12169
173270,12979,1394
173364,14420,2070
173393,32603,9786
173396,32612,9794
173420,34887,10102
173443,35047,10213
173452,35140,10282
173466,35220,10351
173469,35225,10355
173473,35361,10406
173475,35377,10412
173476,35380,10415
173514,12134,958
173520,469,10998
173552,4105,10720
173761,470,11010
173762,25799,4482
174231,6661,11880
174264,6946,12030
174265,919,12873
174331,4439,10882
174452,14430,2077
174575,2380,3768
174610,570,11410
174765,5175,11176
174948,30533,8039
174965,11817,748
175043,6941,12026
175058,4250,10798
175198,19659,3103
175267,19031,2703
175300,24785,4211
175354,11619,651
175370,26555,4968
175418,24509,4088
175535,14139,2047
175537,6840,11979
175807,27426attr898,5526
175810,27430attr897,5536
175927,26847attr896,5162
175944,19284,2856
175971,28732,6506
175978,29831,7560
176029,9168,12856
176079,27184,5369
176225,31238,8608
176236,26374,4861
176249,35218,10348
176352,35087,10245
176420,6154attr1305,11609
176558,5125,11147
176563,5695,11407
176645,13454,1668
176646,19597,3071
176672,29016attr2604,6758
176675,29158attr2669,6922
176955,30681,8172
177070,6529,11807
177089,19170attr895,2801
177096,26739attr895,5082
177220,4333,10831
177221,4337,10833
177474,4197,10767
177633,28329,6138
177718,10983,283
177763,26883,5176
177790,19503attr1915,2987
178044,5116,11144
178079,414,10734
178083,23808,3772
178111,28714,6491
178230,13220,1523
178306,20427,3431
178529,18829,2571
178677,31224,8597
178873,13474,1678
178909,26495,4933
178970,14080,1994
179434,26559,4972
179498,26575attr1926,4989
179504,29083attr1924,6822
179566,12472attr1054,1170
179567,12472attr1736,1171
179623,6947,12031
179680,26775,5108
179681,26776,5109
179712,12250,1027
179713,7040,12056
179803,2547,4282
179813,26478,4923
179917,19427,2927
179965,13110,1475
179969,19337,2885
179974,2338attr795,3658
179982,34986,10175
180031,30889attr3106,8329
180072,31069,8488
180075,14079,1993
180082,873attr59,12777
180293,18383,2286
180368,11264,449
180372,13058,1440
180390,24313,4000
180585,7526,12283
180627,6285,11688
180723,30711,8190
180748,26249,4764
180754,31691,8895
180773,29355,7114
180795,27700,5707
180797,7953,12484
180817,12859,1317
180818,13731,1813
180859,11314attr558,469
180947,12513,1195
180966,7860,12431
181105,791,12459
181361,32398,9589
181578,27212,5391
181872,31166,8573
181929,35314,10385
182086,28812,6575
182141,25829,4505
182286,29718,7460
182327,21566,3518
182381,2473,4178
182435,19693,3116
182607,26225,4749
182867,19931,3228
182870,2939,7133
182940,2845,6238
183015,4051,10695
183124,13437,1654
183150,30917,8365
183281,34998,10184
183325,14086,2000
183344,30066,7754
183399,20163,3315
183483,12543,1211
183663,24525,4096
183889,19421,2922
183913,27883,5821
184063,12268,1036
184377,27428attr893,5529
184416,22251,3582
184461,24081,3892
184511,31222,8596
184600,10770,159
184670,19057,2714
184791,20241,3350
184864,11780attr132,726
184885,24042,3863
184891,25672attr2074,4377
185027,30002,7703
185227,30506,8014
185428,12777,1275
185508,11907,814
185630,32236,9439
185800,29058,6795
185888,11403attr2000,515
185941,30273,7835
185956,6236attr131,11654
186163,2942,7155
186349,27659,5687
186590,32592,9774
186595,11522,601
186869,19836,3178
186957,4285,10811
187159,14136,2045
187218,5967attr1271,11489
187462,12334,1075
187491,280,5874
187497,6078,11568
187521,340,10044
187589,24674,4164
187971,23748,3727
188108,20369,3398
188212,2291,3645
188319,19091,2745
188520,22182,3569
188521,22197,3571
188686,13077,1451
188983,32685,9865
189004,32721,9901
189007,32725,9905
189009,32730,9910
189019,35115,10268
189020,35116,10269
189062,32133,9336
189095,6148,11593
189260,19511,2998
189311,23682,3695
189417,32386,9578
189418,32424,9613
189419,32454,9640
189870,19093,2747
189872,20240,3349
189896,25124,4231
189907,33167,10002
190079,811,12559
190179,32720,9900
190750,29098attr2607,6841
190893,7030,12052
191464,6391,11736
191475,22384,3597
191476,22806,3635
191632,5812,11435
191688,11256,444
191847,6606,11851
192045,30622,8118
192080,18885,2603
192122,24365,4009
192126,25790,4475
192127,26184,4725
192162,24584,4135
192285,30052,7743
192316,27752,5737
192425,27824,5781
192469,11312,461
192526,11113,353
192655,33022,9996
192656,35074,10236
192752,26572attr2311,4983
192941,18565,2401
193015,7541,12291
193262,2822,6032
193264,30289,7843
193707,28655,6429
193708,28883,6630
193772,31016,8439
193809,883attr19,12787
193827,20344,3384
193999,30447,7965
194226,2630,4802
194251,4282,10809
194300,6041,11546
194309,28250attr2412,6067
194363,6438,11765
194402,1096,271
194434,29414attr2876,7146
194455,6154attr1321,11617
194514,30325,7869
194560,5214,11196
194561,5215,11197
194666,12815,1293
194844,28987attr2839,6716
194922,27907,5845
194994,12937,1365
195020,5968attr1275,11492
195158,19162,2791
195562,13828,1898
195585,403,10681
195586,445,10887
195802,28793,6559
195803,28800,6565
195818,4111,10724
195833,6680,11894
195878,30316,7861
195968,13201,1518
196193,907attr44,12817
196212,19637,3095
196285,4163,10741
196287,4610,10952
196492,32558,9741
196520,30323,7867
196535,2294,3649
196789,25894,4544
196861,2648,4924
197002,28795,6561
197043,31121,8534
197071,1953,3013
197093,23826,3779
197269,24207,3968
197525,12244,1024
197619,12313,1064
197622,27625,5666
197780,29764,7502
197922,2823,6042
198133,18770,2518
198596,23778,3750
198602,26652,5037
198610,2841,6199
198612,30045,7737
198627,9175,12863
198665,19047,2709
198702,13057,1439
198717,26244,4759
198783,27430attr894,5534
198911,30040,7732
198942,12837,1302
199059,30980,8419
199144,10891,231
199261,19487,2979
199294,28268,6089
199333,32717,9897
199339,4213,10778
199494,11449,543
199562,4834,11064
199762,30355,7892
200050,28752,6522
200076,27166,5351
200109,31772,8972
200583,1293,1360
200612,32574,9757
200615,13192,1513
200616,19520,3005
200696,5377,11273
200725,10797,172
200727,14097,2006
200768,6978,12042
200943,28315,6128
201459,13554,1724
201499,31377,8656
201562,30440,7958
201566,4131,10730
201599,1437,2062
201831,1335,1603
201928,24082,3893
201933,19119,2762
202261,26575attr1923,4986
202281,18743,2495
202308,30841,8291
202474,2236,3595
202623,34098,10047
202687,30826,8277
202901,13343,1596
203111,3920,10608
203183,29146,6902
203249,941,12908
203287,25631,4335
203761,9144,12840
203966,11078,329
203973,19851,3185
204000,7365attr1427,12210
204005,31216,8593
204090,32449,9635
204154,6281,11684
204229,19033,2704
204532,313,8633
204745,24736,4185
204949,7988,12494
205077,14418,2068
205082,20042,3258
205083,20043,3259
205088,20069,3273
205089,20070,3274
205090,20071,3275
205093,25697,4399
205097,27567,5620
205098,27570,5623
205111,13254,1540
205165,17786,2249
205282,6296,11692
205345,30055attr130,7747
205366,5553,11344
205457,12343,1080
205532,24221,3977
205539,27694,5704
205604,5538,11333
205740,3649,10471
205838,31015,8438
206099,29971,7674
206127,30613,8109
206170,13716,1805
206342,27562,5615
206896,12951,1375
206900,6393,11738
207001,29252,7016
207072,12964,1383
207078,3701,10493
207286,27062,5273
207500,29083attr1925,6823
207503,24775,4203
207536,28492,6280
207544,4092,10712
207554,30588,8090
207569,19453,2953
207572,30037,7729
207900,31307,8634
207923,33086,9999
207955,28425,6214
208013,13156,1495
208062,19557,3031
208322,26960attr1935,5231
208430,14446,2089
208452,30516,8024
208463,5203,11189
208543,26840,5153
208702,30810,8265
208721,19271,2849
208800,980attr55,12950
208910,24172,3942
209206,20873,3485
209298,10561,67
209303,7166,12119
209358,4167,10744
209374,34983,10172
209605,2438attr1156,4024
209908,25820,4500
209983,18788,2538
209984,18832,2574
210046,1073,137
210120,24672,4163
210182,12663,1243
210294,4440,10883
210478,32540,9720
210580,12269,1037
210622,18896,2608
210884,25802,4484
210885,2671,5063
210901,13483,1683
210907,24067attr805,3878
210927,19407,2910
210928,19428,2928
210945,28261attr2414,6080
211210,18393,2294
211454,19776,3150
211493,2888,6627
211496,31778,8978
211769,30715,8194
211817,2901,6746
212093,1549,2150
212133,30042,7734
212215,25672attr2079,4378
212309,28433attr3181,6225
212433,35273,10375
212434,35401,10424
212438,12228,1016
212447,6436,11763
212464,19446attr3152,2943
212782,32026,9235
212848,773,12362
213069,26910,5198
213118,6598,11847
213210,29942,7654
213317,10837,201
213324,25763,4451
213329,1622,2179
213565,19095,2749
213608,987attr59,12954
213707,476,11037
213910,800attr324,12502
214062,24481,4079
214116,35466,10436
214188,19966,3239
214193,25630,4334
214323,1843,2306
214349,26946,5220
214675,19046,2708
214784,13140,1485
214814,28885,6632
214926,27609,5655
214983,5247,11208
215012,6045,11547
215158,35330,10394
215237,29556attr1080,7292
215244,6154attr1299,11605
215412,11039,314
215436,28620,6402
215460,30739,8217
215522,1912,2763
215600,29323,7089
215689,3289,9990
215691,3292,9993
215973,28223,6036
216222,27714,5719
216235,31632,8846
216429,19532,3014
216432,25937,4569
216534,2627,4780
216621,26933,5214
216853,26457,4905
217207,14075,1990
217340,4410attr839,10864
217607,5905,11464
217680,8203,12613
217683,12395,1116
218414,34211,10051
218479,35076,10238
218519,19942,3234
218520,32530,9713
218753,23715,3708
218762,32426,9615
218862,12645,1236
218890,30291,7845
218997,10616,91
219011,19011attr1833,2686
219841,5851,11445
219874,28628,6410
220120,30489,8001
220167,26694,5055
220230,13411,1640
220273,19090,2744
220294,29665,7406
220365,12506,1188
220524,20291,3362
220527,27729,5728
220595,28903,6651
220742,23965,3837
220821,27096,5290
221172,2961,7353
221657,14008,1963
221695,18998,2678
221880,28442,6232
221961,681,11962
221962,686,11988
222041,26348,4840
222360,28433attr2429,6223
222544,19855,3188
222549,27063,5274
222989,7489,12272
223073,12136,960
223190,4362,10842
223248,26745,5086
223314,28702,6481
223414,19495,2981
223473,11837,762
223549,447,10894
223570,24557,4114
223944,7620,12332
224138,32245,9450
224148,26961,5232
224212,4978,11097
224283,18890,2604
224306,19550,3028
224729,2778,5757
224763,14121,2025
224856,19432,2931
225061,22441,3605
225167,2365,3669
225168,25605,4315
225336,19173attr896,2807
225339,7141,12107
225440,24406,4036
225546,29364attr2846,7122
225664,12168,986
225729,3653,10475
226015,12088,931
226804,31549attr1926,8769
227056,33400,10011
227339,22173,3567
227514,7352,12205
227602,2270,3626
227757,4965,11094
227987,8452,12759
228284,28866,6614
228285,28875,6623
228554,25823,4503
228600,26844attr895,5158
228778,2492,4220
228978,2636,4848
229246,32307,9504
229458,28988attr3084,6727
229625,6859,11987
229820,2031,3368
229858,20068,3272
230217,29100attr1924,6845
230326,5365,11268
230402,9095,12822
230502,5968attr1727,11494
230801,19919,3222
230957,20122,3288
